2,58,3/9/2007 23:18,1,59,3/23/2007 23:18,3/17/2007 23:18
2,59,3/23/2007 23:18,1,59,4/6/2007 23:18,3/31/2007 23:18
2,60,4/6/2007 23:18,1,59,4/20/2007 23:18,4/14/2007 23:18
2,61,4/20/2007 23:18,1,59,5/4/2007 23:18,4/28/2007 23:18
2,62,5/4/2007 23:18,1,59,5/18/2007 23:18,5/12/2007 23:18
2,63,5/18/2007 23:18,1,59,6/1/2007 23:18,5/26/2007 23:18
2,64,6/1/2007 23:18,1,59,6/15/2007 23:18,6/9/2007 23:18
2,65,6/15/2007 23:18,1,59,6/29/2007 23:18,6/23/2007 23:18
2,66,6/29/2007 23:18,1,59,7/13/2007 23:18,7/7/2007 23:18
2,67,7/13/2007 23:18,1,59,7/27/2007 23:18,7/21/2007 23:18
2,68,7/27/2007 23:18,1,59,8/10/2007 23:18,8/4/2007 23:18
2,69,8/10/2007 23:18,1,59,8/24/2007 23:18,8/18/2007 23:18
2,70,8/24/2007 23:18,1,59,9/7/2007 23:18,9/1/2007 23:18
2,71,9/7/2007 23:18,1,59,9/21/2007 23:18,9/15/2007 23:18
2,72,9/21/2007 23:18,1,59,10/5/2007 23:18,9/29/2007 23:18
2,73,10/5/2007 23:18,1,59,10/19/2007 23:18,10/13/2007 23:18
2,74,10/19/2007 23:18,1,59,11/2/2007 23:18,10/27/2007 23:18
2,75,11/2/2007 23:18,1,59,11/16/2007 23:18,11/10/2007 23:18
2,76,11/16/2007 23:18,1,59,11/30/2007 23:18,11/24/2007 23:18
2,77,11/30/2007 23:18,1,59,12/14/2007 23:18,12/8/2007 23:18
2,78,12/14/2007 23:18,1,59,12/28/2007 23:18,12/22/2007 23:18
2,79,12/23/2006 23:18,1,130,1/6/2007 23:18,12/25/2006 23:18
2,80,1/6/2007 23:18,1,130,1/20/2007 23:18,1/8/2007 23:18
2,81,1/20/2007 23:18,1,130,2/3/2007 23:18,1/22/2007 23:18
2,82,2/3/2007 23:18,1,130,2/17/2007 23:18,2/5/2007 23:18
2,83,2/17/2007 23:18,1,130,3/3/2007 23:18,2/19/2007 23:18
2,84,3/3/2007 23:18,1,130,3/17/2007 23:18,3/5/2007 23:18
2,85,3/17/2007 23:18,1,130,3/31/2007 23:18,3/19/2007 23:18
2,86,3/31/2007 23:18,1,130,4/14/2007 23:18,4/2/2007 23:18
2,87,4/14/2007 23:18,1,130,4/28/2007 23:18,4/16/2007 23:18
2,88,4/28/2007 23:18,1,130,5/12/2007 23:18,4/30/2007 23:18
2,89,5/12/2007 23:18,1,130,5/26/2007 23:18,5/14/2007 23:18
2,90,5/26/2007 23:18,1,130,6/9/2007 23:18,5/28/2007 23:18
2,91,6/9/2007 23:18,1,130,6/23/2007 23:18,6/11/2007 23:18
2,92,6/23/2007 23:18,1,130,7/7/2007 23:18,6/25/2007 23:18
2,93,7/7/2007 23:18,1,130,7/21/2007 23:18,7/9/2007 23:18
2,94,7/21/2007 23:18,1,130,8/4/2007 23:18,7/23/2007 23:18
2,95,8/4/2007 23:18,1,130,8/18/2007 23:18,8/6/2007 23:18
2,96,8/18/2007 23:18,1,130,9/1/2007 23:18,8/20/2007 23:18
2,97,9/1/2007 23:18,1,130,9/15/2007 23:18,9/3/2007 23:18
2,98,9/15/2007 23:18,1,130,9/29/2007 23:18,9/17/2007 23:18
2,99,9/29/2007 23:18,1,130,10/13/2007 23:18,10/1/2007 23:18
2,100,10/13/2007 23:18,1,130,10/27/2007 23:18,10/15/2007 23:18
2,101,10/27/2007 23:18,1,130,11/10/2007 23:18,10/29/2007 23:18
2,102,11/10/2007 23:18,1,130,11/24/2007 23:18,11/12/2007 23:18
2,103,11/24/2007 23:18,1,130,12/8/2007 23:18,11/26/2007 23:18
2,104,12/8/2007 23:18,1,130,12/22/2007 23:18,12/10/2007 23:18
3,105,12/30/2006 23:18,1,66,1/13/2007 23:18,1/8/2007 23:18
3,106,1/13/2007 23:18,1,66,1/27/2007 23:18,1/22/2007 23:18
3,107,1/27/2007 23:18,1,66,2/10/2007 23:18,2/5/2007 23:18
3,108,2/10/2007 23:18,1,66,2/24/2007 23:18,2/19/2007 23:18
3,109,2/24/2007 23:18,1,66,3/10/2007 23:18,3/5/2007 23:18
3,110,3/10/2007 23:18,1,66,3/24/2007 23:18,3/19/2007 23:18
3,111,3/24/2007 23:18,1,66,4/7/2007 23:18,4/2/2007 23:18
3,112,4/7/2007 23:18,1,66,4/21/2007 23:18,4/16/2007 23:18
3,113,4/21/2007 23:18,1,66,5/5/2007 23:18,4/30/2007 23:18
3,114,5/5/2007 23:18,1,66,5/19/2007 23:18,5/14/2007 23:18
3,115,5/19/2007 23:18,1,66,6/2/2007 23:18,5/28/2007 23:18
3,116,6/2/2007 23:18,1,66,6/16/2007 23:18,6/11/2007 23:18
3,117,6/16/2007 23:18,1,66,6/30/2007 23:18,6/25/2007 23:18
3,118,6/30/2007 23:18,1,66,7/14/2007 23:18,7/9/2007 23:18
3,119,7/14/2007 23:18,1,66,7/28/2007 23:18,7/23/2007 23:18
3,120,7/28/2007 23:18,1,66,8/11/2007 23:18,8/6/2007 23:18
3,121,8/11/2007 23:18,1,66,8/25/2007 23:18,8/20/2007 23:18
3,122,8/25/2007 23:18,1,66,9/8/2007 23:18,9/3/2007 23:18
3,123,9/8/2007 23:18,1,66,9/22/2007 23:18,9/17/2007 23:18
3,124,9/22/2007 23:18,1,66,10/6/2007 23:18,10/1/2007 23:18
3,125,10/6/2007 23:18,1,66,10/20/2007 23:18,10/15/2007 23:18
3,126,10/20/2007 23:18,1,66,11/3/2007 23:18,10/29/2007 23:18
3,127,11/3/2007 23:18,1,66,11/17/2007 23:18,11/12/2007 23:18
3,128,11/17/2007 23:18,1,66,12/1/2007 23:18,11/26/2007 23:18
3,129,12/1/2007 23:18,1,66,12/15/2007 23:18,12/10/2007 23:18
3,130,12/15/2007 23:18,1,66,12/29/2007 23:18,12/24/2007 23:18
3,131,12/29/2006 23:18,1,173,1/12/2007 23:18,1/6/2007 23:18
3,132,1/12/2007 23:18,1,173,1/26/2007 23:18,1/20/2007 23:18
3,133,1/26/2007 23:18,1,173,2/9/2007 23:18,2/3/2007 23:18
3,134,2/9/2007 23:18,1,173,2/23/2007 23:18,2/17/2007 23:18
3,135,2/23/2007 23:18,1,173,3/9/2007 23:18,3/3/2007 23:18
3,136,3/9/2007 23:18,1,173,3/23/2007 23:18,3/17/2007 23:18
3,137,3/23/2007 23:18,1,173,4/6/2007 23:18,3/31/2007 23:18
3,138,4/6/2007 23:18,1,173,4/20/2007 23:18,4/14/2007 23:18
3,139,4/20/2007 23:18,1,173,5/4/2007 23:18,4/28/2007 23:18
3,140,5/4/2007 23:18,1,173,5/18/2007 23:18,5/12/2007 23:18
3,141,5/18/2007 23:18,1,173,6/1/2007 23:18,5/26/2007 23:18
3,142,6/1/2007 23:18,1,173,6/15/2007 23:18,6/9/2007 23:18
3,143,6/15/2007 23:18,1,173,6/29/2007 23:18,6/23/2007 23:18
3,144,6/29/2007 23:18,1,173,7/13/2007 23:18,7/7/2007 23:18
3,145,7/13/2007 23:18,1,173,7/27/2007 23:18,7/21/2007 23:18
3,146,7/27/2007 23:18,1,173,8/10/2007 23:18,8/4/2007 23:18
3,147,8/10/2007 23:18,1,173,8/24/2007 23:18,8/18/2007 23:18
3,148,8/24/2007 23:18,1,173,9/7/2007 23:18,9/1/2007 23:18
3,149,9/7/2007 23:18,1,173,9/21/2007 23:18,9/15/2007 23:18
3,150,9/21/2007 23:18,1,173,10/5/2007 23:18,9/29/2007 23:18
3,151,10/5/2007 23:18,1,173,10/19/2007 23:18,10/13/2007 23:18
3,152,10/19/2007 23:18,1,173,11/2/2007 23:18,10/27/2007 23:18
3,153,11/2/2007 23:18,1,173,11/16/2007 23:18,11/10/2007 23:18
3,154,11/16/2007 23:18,1,173,11/30/2007 23:18,11/24/2007 23:18
3,155,11/30/2007 23:18,1,173,12/14/2007 23:18,12/8/2007 23:18
3,156,12/14/2007 23:18,1,173,12/28/2007 23:18,12/22/2007 23:18
4,157,12/29/2006 23:18,1,59,1/12/2007 23:18,1/6/2007 23:18
4,158,1/12/2007 23:18,1,59,1/26/2007 23:18,1/20/2007 23:18
4,159,1/26/2007 23:18,1,59,2/9/2007 23:18,2/3/2007 23:18
4,160,2/9/2007 23:18,1,59,2/23/2007 23:18,2/17/2007 23:18
4,161,2/23/2007 23:18,1,59,3/9/2007 23:18,3/3/2007 23:18
4,162,3/9/2007 23:18,1,59,3/23/2007 23:18,3/17/2007 23:18
4,163,3/23/2007 23:18,1,59,4/6/2007 23:18,3/31/2007 23:18
4,164,4/6/2007 23:18,1,59,4/20/2007 23:18,4/14/2007 23:18
4,165,4/20/2007 23:18,1,59,5/4/2007 23:18,4/28/2007 23:18
4,166,5/4/2007 23:18,1,59,5/18/2007 23:18,5/12/2007 23:18
4,167,5/18/2007 23:18,1,59,6/1/2007 23:18,5/26/2007 23:18
4,168,6/1/2007 23:18,1,59,6/15/2007 23:18,6/9/2007 23:18
4,169,6/15/2007 23:18,1,59,6/29/2007 23:18,6/23/2007 23:18
4,170,6/29/2007 23:18,1,59,7/13/2007 23:18,7/7/2007 23:18
4,171,7/13/2007 23:18,1,59,7/27/2007 23:18,7/21/2007 23:18
4,172,7/27/2007 23:18,1,59,8/10/2007 23:18,8/4/2007 23:18
4,173,8/10/2007 23:18,1,59,8/24/2007 23:18,8/18/2007 23:18
4,174,8/24/2007 23:18,1,59,9/7/2007 23:18,9/1/2007 23:18
4,175,9/7/2007 23:18,1,59,9/21/2007 23:18,9/15/2007 23:18
4,176,9/21/2007 23:18,1,59,10/5/2007 23:18,9/29/2007 23:18
4,177,10/5/2007 23:18,1,59,10/19/2007 23:18,10/13/2007 23:18
4,178,10/19/2007 23:18,1,59,11/2/2007 23:18,10/27/2007 23:18
4,179,11/2/2007 23:18,1,59,11/16/2007 23:18,11/10/2007 23:18
4,180,11/16/2007 23:18,1,59,11/30/2007 23:18,11/24/2007 23:18
4,181,11/30/2007 23:18,1,59,12/14/2007 23:18,12/8/2007 23:18
4,182,12/14/2007 23:18,1,59,12/28/2007 23:18,12/22/2007 23:18
4,183,1/2/2007 23:18,1,201,1/16/2007 23:18,1/14/2007 23:18
4,184,1/16/2007 23:18,1,201,1/30/2007 23:18,1/28/2007 23:18
4,185,1/30/2007 23:18,1,201,2/13/2007 23:18,2/11/2007 23:18
4,186,2/13/2007 23:18,1,201,2/27/2007 23:18,2/25/2007 23:18
4,187,2/27/2007 23:18,1,201,3/13/2007 23:18,3/11/2007 23:18
4,188,3/13/2007 23:18,1,201,3/27/2007 23:18,3/25/2007 23:18
4,189,3/27/2007 23:18,1,201,4/10/2007 23:18,4/8/2007 23:18
4,190,4/10/2007 23:18,1,201,4/24/2007 23:18,4/22/2007 23:18
4,191,4/24/2007 23:18,1,201,5/8/2007 23:18,5/6/2007 23:18
4,192,5/8/2007 23:18,1,201,5/22/2007 23:18,5/20/2007 23:18
4,193,5/22/2007 23:18,1,201,6/5/2007 23:18,6/3/2007 23:18
4,194,6/5/2007 23:18,1,201,6/19/2007 23:18,6/17/2007 23:18
4,195,6/19/2007 23:18,1,201,7/3/2007 23:18,7/1/2007 23:18
4,196,7/3/2007 23:18,1,201,7/17/2007 23:18,7/15/2007 23:18
4,197,7/17/2007 23:18,1,201,7/31/2007 23:18,7/29/2007 23:18
4,198,7/31/2007 23:18,1,201,8/14/2007 23:18,8/12/2007 23:18
4,199,8/14/2007 23:18,1,201,8/28/2007 23:18,8/26/2007 23:18
4,200,8/28/2007 23:18,1,201,9/11/2007 23:18,9/9/2007 23:18
4,201,9/11/2007 23:18,1,201,9/25/2007 23:18,9/23/2007 23:18
4,202,9/25/2007 23:18,1,201,10/9/2007 23:18,10/7/2007 23:18
4,203,10/9/2007 23:18,1,201,10/23/2007 23:18,10/21/2007 23:18
4,204,10/23/2007 23:18,1,201,11/6/2007 23:18,11/4/2007 23:18
4,205,11/6/2007 23:18,1,201,11/20/2007 23:18,11/18/2007 23:18
4,206,11/20/2007 23:18,1,201,12/4/2007 23:18,12/2/2007 23:18
4,207,12/4/2007 23:18,1,201,12/18/2007 23:18,12/16/2007 23:18
4,208,12/18/2007 23:18,1,201,1/1/2008 23:18,12/30/2007 23:18
5,209,12/26/2006 23:18,1,37,1/9/2007 23:18,12/31/2006 23:18
5,210,1/9/2007 23:18,1,37,1/23/2007 23:18,1/14/2007 23:18
5,211,1/23/2007 23:18,1,37,2/6/2007 23:18,1/28/2007 23:18
5,212,2/6/2007 23:18,1,37,2/20/2007 23:18,2/11/2007 23:18
5,213,2/20/2007 23:18,1,37,3/6/2007 23:18,2/25/2007 23:18
5,214,3/6/2007 23:18,1,37,3/20/2007 23:18,3/11/2007 23:18
5,215,3/20/2007 23:18,1,37,4/3/2007 23:18,3/25/2007 23:18
5,216,4/3/2007 23:18,1,37,4/17/2007 23:18,4/8/2007 23:18
5,217,4/17/2007 23:18,1,37,5/1/2007 23:18,4/22/2007 23:18
5,218,5/1/2007 23:18,1,37,5/15/2007 23:18,5/6/2007 23:18
5,219,5/15/2007 23:18,1,37,5/29/2007 23:18,5/20/2007 23:18
5,220,5/29/2007 23:18,1,37,6/12/2007 23:18,6/3/2007 23:18
5,221,6/12/2007 23:18,1,37,6/26/2007 23:18,6/17/2007 23:18
5,222,6/26/2007 23:18,1,37,7/10/2007 23:18,7/1/2007 23:18
5,223,7/10/2007 23:18,1,37,7/24/2007 23:18,7/15/2007 23:18
5,224,7/24/2007 23:18,1,37,8/7/2007 23:18,7/29/2007 23:18
5,225,8/7/2007 23:18,1,37,8/21/2007 23:18,8/12/2007 23:18
5,226,8/21/2007 23:18,1,37,9/4/2007 23:18,8/26/2007 23:18
5,227,9/4/2007 23:18,1,37,9/18/2007 23:18,9/9/2007 23:18
5,228,9/18/2007 23:18,1,37,10/2/2007 23:18,9/23/2007 23:18
5,229,10/2/2007 23:18,1,37,10/16/2007 23:18,10/7/2007 23:18
5,230,10/16/2007 23:18,1,37,10/30/2007 23:18,10/21/2007 23:18
5,231,10/30/2007 23:18,1,37,11/13/2007 23:18,11/4/2007 23:18
5,232,11/13/2007 23:18,1,37,11/27/2007 23:18,11/18/2007 23:18
5,233,11/27/2007 23:18,1,37,12/11/2007 23:18,12/2/2007 23:18
5,234,12/11/2007 23:18,1,37,12/25/2007 23:18,12/16/2007 23:18
5,235,1/4/2007 23:18,1,216,1/18/2007 23:18,1/18/2007 23:18
5,236,1/18/2007 23:18,1,216,2/1/2007 23:18,2/1/2007 23:18
5,237,2/1/2007 23:18,1,216,2/15/2007 23:18,2/15/2007 23:18
5,238,2/15/2007 23:18,1,216,3/1/2007 23:18,3/1/2007 23:18
5,239,3/1/2007 23:18,1,216,3/15/2007 23:18,3/15/2007 23:18
5,240,3/15/2007 23:18,1,216,3/29/2007 23:18,3/29/2007 23:18
5,241,3/29/2007 23:18,1,216,4/12/2007 23:18,4/12/2007 23:18
5,242,4/12/2007 23:18,1,216,4/26/2007 23:18,4/26/2007 23:18
5,243,4/26/2007 23:18,1,216,5/10/2007 23:18,5/10/2007 23:18
5,244,5/10/2007 23:18,1,216,5/24/2007 23:18,5/24/2007 23:18
5,245,5/24/2007 23:18,1,216,6/7/2007 23:18,6/7/2007 23:18
5,246,6/7/2007 23:18,1,216,6/21/2007 23:18,6/21/2007 23:18
5,247,6/21/2007 23:18,1,216,7/5/2007 23:18,7/5/2007 23:18
5,248,7/5/2007 23:18,1,216,7/19/2007 23:18,7/19/2007 23:18
5,249,7/19/2007 23:18,1,216,8/2/2007 23:18,8/2/2007 23:18
5,250,8/2/2007 23:18,1,216,8/16/2007 23:18,8/16/2007 23:18
5,251,8/16/2007 23:18,1,216,8/30/2007 23:18,8/30/2007 23:18
5,252,8/30/2007 23:18,1,216,9/13/2007 23:18,9/13/2007 23:18
5,253,9/13/2007 23:18,1,216,9/27/2007 23:18,9/27/2007 23:18
5,254,9/27/2007 23:18,1,216,10/11/2007 23:18,10/11/2007 23:18
5,255,10/11/2007 23:18,1,216,10/25/2007 23:18,10/25/2007 23:18
5,256,10/25/2007 23:18,1,216,11/8/2007 23:18,11/8/2007 23:18
5,257,11/8/2007 23:18,1,216,11/22/2007 23:18,11/22/2007 23:18
5,258,11/22/2007 23:18,1,216,12/6/2007 23:18,12/6/2007 23:18
5,259,12/6/2007 23:18,1,216,12/20/2007 23:18,12/20/2007 23:18
5,260,12/20/2007 23:18,1,216,1/3/2008 23:18,1/3/2008 23:18
6,261,1/4/2007 23:18,1,216,1/18/2007 23:18,1/18/2007 23:18
6,262,1/18/2007 23:18,1,216,2/1/2007 23:18,2/1/2007 23:18
6,263,2/1/2007 23:18,1,216,2/15/2007 23:18,2/15/2007 23:18
6,264,2/15/2007 23:18,1,216,3/1/2007 23:18,3/1/2007 23:18
6,265,3/1/2007 23:18,1,216,3/15/2007 23:18,3/15/2007 23:18
6,266,3/15/2007 23:18,1,216,3/29/2007 23:18,3/29/2007 23:18
6,267,3/29/2007 23:18,1,216,4/12/2007 23:18,4/12/2007 23:18
6,268,4/12/2007 23:18,1,216,4/26/2007 23:18,4/26/2007 23:18
6,269,4/26/2007 23:18,1,216,5/10/2007 23:18,5/10/2007 23:18
6,270,5/10/2007 23:18,1,216,5/24/2007 23:18,5/24/2007 23:18
6,271,5/24/2007 23:18,1,216,6/7/2007 23:18,6/7/2007 23:18
6,272,6/7/2007 23:18,1,216,6/21/2007 23:18,6/21/2007 23:18
6,273,6/21/2007 23:18,1,216,7/5/2007 23:18,7/5/2007 23:18
6,274,7/5/2007 23:18,1,216,7/19/2007 23:18,7/19/2007 23:18
6,275,7/19/2007 23:18,1,216,8/2/2007 23:18,8/2/2007 23:18
6,276,8/2/2007 23:18,1,216,8/16/2007 23:18,8/16/2007 23:18
6,277,8/16/2007 23:18,1,216,8/30/2007 23:18,8/30/2007 23:18
6,278,8/30/2007 23:18,1,216,9/13/2007 23:18,9/13/2007 23:18
6,279,9/13/2007 23:18,1,216,9/27/2007 23:18,9/27/2007 23:18
6,280,9/27/2007 23:18,1,216,10/11/2007 23:18,10/11/2007 23:18
6,281,10/11/2007 23:18,1,216,10/25/2007 23:18,10/25/2007 23:18
6,282,10/25/2007 23:18,1,216,11/8/2007 23:18,11/8/2007 23:18
6,283,11/8/2007 23:18,1,216,11/22/2007 23:18,11/22/2007 23:18
6,284,11/22/2007 23:18,1,216,12/6/2007 23:18,12/6/2007 23:18
6,285,12/6/2007 23:18,1,216,12/20/2007 23:18,12/20/2007 23:18
6,286,12/20/2007 23:18,1,216,1/3/2008 23:18,1/3/2008 23:18
6,287,1/2/2007 23:18,1,430,1/16/2007 23:18,1/14/2007 23:18
6,288,1/16/2007 23:18,1,430,1/30/2007 23:18,1/28/2007 23:18
6,289,1/30/2007 23:18,1,430,2/13/2007 23:18,2/11/2007 23:18
6,290,2/13/2007 23:18,1,430,2/27/2007 23:18,2/25/2007 23:18
6,291,2/27/2007 23:18,1,430,3/13/2007 23:18,3/11/2007 23:18
6,292,3/13/2007 23:18,1,430,3/27/2007 23:18,3/25/2007 23:18
6,293,3/27/2007 23:18,1,430,4/10/2007 23:18,4/8/2007 23:18
6,294,4/10/2007 23:18,1,430,4/24/2007 23:18,4/22/2007 23:18
6,295,4/24/2007 23:18,1,430,5/8/2007 23:18,5/6/2007 23:18
6,296,5/8/2007 23:18,1,430,5/22/2007 23:18,5/20/2007 23:18
6,297,5/22/2007 23:18,1,430,6/5/2007 23:18,6/3/2007 23:18
6,298,6/5/2007 23:18,1,430,6/19/2007 23:18,6/17/2007 23:18
6,299,6/19/2007 23:18,1,430,7/3/2007 23:18,7/1/2007 23:18
6,300,7/3/2007 23:18,1,430,7/17/2007 23:18,7/15/2007 23:18
6,301,7/17/2007 23:18,1,430,7/31/2007 23:18,7/29/2007 23:18
6,302,7/31/2007 23:18,1,430,8/14/2007 23:18,8/12/2007 23:18
6,303,8/14/2007 23:18,1,430,8/28/2007 23:18,8/26/2007 23:18
6,304,8/28/2007 23:18,1,430,9/11/2007 23:18,9/9/2007 23:18
6,305,9/11/2007 23:18,1,430,9/25/2007 23:18,9/23/2007 23:18
6,306,9/25/2007 23:18,1,430,10/9/2007 23:18,10/7/2007 23:18
6,307,10/9/2007 23:18,1,430,10/23/2007 23:18,10/21/2007 23:18
6,308,10/23/2007 23:18,1,430,11/6/2007 23:18,11/4/2007 23:18
6,309,11/6/2007 23:18,1,430,11/20/2007 23:18,11/18/2007 23:18
6,310,11/20/2007 23:18,1,430,12/4/2007 23:18,12/2/2007 23:18
6,311,12/4/2007 23:18,1,430,12/18/2007 23:18,12/16/2007 23:18
6,312,12/18/2007 23:18,1,430,1/1/2008 23:18,12/30/2007 23:18
7,313,1/2/2007 23:18,1,201,1/16/2007 23:18,1/14/2007 23:18
7,314,1/16/2007 23:18,1,201,1/30/2007 23:18,1/28/2007 23:18
7,315,1/30/2007 23:18,1,201,2/13/2007 23:18,2/11/2007 23:18
7,316,2/13/2007 23:18,1,201,2/27/2007 23:18,2/25/2007 23:18
7,317,2/27/2007 23:18,1,201,3/13/2007 23:18,3/11/2007 23:18
7,318,3/13/2007 23:18,1,201,3/27/2007 23:18,3/25/2007 23:18
7,319,3/27/2007 23:18,1,201,4/10/2007 23:18,4/8/2007 23:18
7,320,4/10/2007 23:18,1,201,4/24/2007 23:18,4/22/2007 23:18
7,321,4/24/2007 23:18,1,201,5/8/2007 23:18,5/6/2007 23:18
7,322,5/8/2007 23:18,1,201,5/22/2007 23:18,5/20/2007 23:18
7,323,5/22/2007 23:18,1,201,6/5/2007 23:18,6/3/2007 23:18
7,324,6/5/2007 23:18,1,201,6/19/2007 23:18,6/17/2007 23:18
7,325,6/19/2007 23:18,1,201,7/3/2007 23:18,7/1/2007 23:18
7,326,7/3/2007 23:18,1,201,7/17/2007 23:18,7/15/2007 23:18
7,327,7/17/2007 23:18,1,201,7/31/2007 23:18,7/29/2007 23:18
7,328,7/31/2007 23:18,1,201,8/14/2007 23:18,8/12/2007 23:18
7,329,8/14/2007 23:18,1,201,8/28/2007 23:18,8/26/2007 23:18
7,330,8/28/2007 23:18,1,201,9/11/2007 23:18,9/9/2007 23:18
7,331,9/11/2007 23:18,1,201,9/25/2007 23:18,9/23/2007 23:18
7,332,9/25/2007 23:18,1,201,10/9/2007 23:18,10/7/2007 23:18
7,333,10/9/2007 23:18,1,201,10/23/2007 23:18,10/21/2007 23:18
7,334,10/23/2007 23:18,1,201,11/6/2007 23:18,11/4/2007 23:18
7,335,11/6/2007 23:18,1,201,11/20/2007 23:18,11/18/2007 23:18
7,336,11/20/2007 23:18,1,201,12/4/2007 23:18,12/2/2007 23:18
7,337,12/4/2007 23:18,1,201,12/18/2007 23:18,12/16/2007 23:18
7,338,12/18/2007 23:18,1,201,1/1/2008 23:18,12/30/2007 23:18
7,339,1/5/2007 23:18,1,452,1/19/2007 23:18,1/20/2007 23:18
7,340,1/19/2007 23:18,1,452,2/2/2007 23:18,2/3/2007 23:18
7,341,2/2/2007 23:18,1,452,2/16/2007 23:18,2/17/2007 23:18
